Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,Region,State,City,Product_Category,Product,Quantity,Unit_Price,Discount,Sales,Payment_Method,Order_Status,Salesperson
ORD00302,2025-05-05,CUST0146,Naveen Kumar,Female,56.0,East,West Bengal,Kolkata,Furniture,Bookshelf,3,5485.75,10,14811.52,Credit Card,Delivered,Suresh Sharma
ORD00303,2025-06-16,CUST0090,Sneha Kumar,Male,54.0,South,Tamil Nadu,Madurai,Furniture,Study Table,1,9287.05,5,8822.7,Net Banking,Delivered,Vikram Gupta
ORD00304,2024-06-16,CUST0259,Rahul Kumar,Male,35.0,South,Tamil Nadu,Coimbatore,Electronics,Headphones,2,2593.84,0,5187.68,Debit Card,Delivered,Isha Das
ORD00305,2024-08-08,CUST0211,Pooja Nair,Female,18.0,West,Maharashtra,Pune,Clothing,T-Shirt,1,740.51,10,0.0,UPI,Cancelled,Arun Sharma
ORD00306,2025-05-05,CUST0039,Meena Rao,Male,35.0,South,Tamil Nadu,Coimbatore,Furniture,Bed,3,32459.03,0,0.0,UPI,Cancelled,Isha Gupta
ORD00307,2024-03-09,CUST0247,Karthik Singh,Female,64.0,West,Goa,Panaji,Clothing,T-Shirt,2,676.88,5,1286.07,Debit Card,Delivered,Suresh Singh
ORD00308,2024-04-26,CUST0267,Rahul Reddy,Male,30.0,East,Odisha,Bhubaneswar,Electronics,Laptop,5,51033.14,5,0.0,UPI,Cancelled,Suresh Reddy
ORD00309,2024-05-30,CUST0157,Kavya Rao,Female,48.0,South,Tamil Nadu,Chennai,Home Appliances,Microwave,4,9621.65,10,0.0,Debit Card,Cancelled,Swathi Singh
ORD00310,2025-11-28,CUST0099,Swathi Nair,Male,22.0,West,Maharashtra,Mumbai,Electronics,Laptop,4,55660.53,5,211510.01,UPI,Delivered,Rohan Das
ORD00311,2025-04-11,CUST0144,Naveen Nair,Male,25.0,North,Rajasthan,Jaipur,Home Appliances,Air Fryer,5,6170.13,25,23137.99,UPI,Delivered,Pooja Singh
ORD00312,2024-08-02,CUST0134,Vikram Das,Male,51.0,West,Maharashtra,Mumbai,Furniture,Bed,5,33459.63,5,158933.24,UPI,Returned,Amit Nair
ORD00313,2024-04-21,CUST0224,Vijay Gupta,Female,46.0,South,Tamil Nadu,Madurai,Groceries,Snacks,4,172.39,20,0.0,Debit Card,Cancelled,Ananya Patel
ORD00314,2024-05-02,CUST0298,Arun Sharma,Male,54.0,East,Odisha,Bhubaneswar,Furniture,Bookshelf,8,5251.59,0,42012.72,Credit Card,Delivered,Vikram Patel
ORD00315,2024-11-12,CUST0095,Vikram Das,Male,35.0,North,Punjab,Amritsar,Home Appliances,Vacuum Cleaner,8,8367.02,10,60242.54,Credit Card,Delivered,Kavya Sharma
ORD00316,2024-12-26,CUST0189,Isha Kumar,Male,51.0,South,Andhra Pradesh,Vijayawada,Furniture,Study Table,3,8669.61,5,24708.39,Credit Card,Returned,Neha Gupta
ORD00317,2024-12-12,CUST0209,Karthik Gupta,Female,46.0,South,Tamil Nadu,Coimbatore,Furniture,Bed,1,30064.07,10,27057.66,Credit Card,Delivered,Rahul Reddy
ORD00318,2025-04-26,CUST0081,Vijay Gupta,Male,37.0,North,Uttar Pradesh,Lucknow,Clothing,Jacket,2,2690.98,15,4574.67,UPI,Delivered,Rohan Gupta
ORD00319,2025-11-04,CUST0157,Divya Kumar,Female,18.0,West,Maharashtra,Mumbai,Furniture,Office Chair,1,7564.59,10,6808.13,UPI,Delivered,Arun Das
ORD00320,2025-11-30,CUST0070,Pooja Sharma,Male,59.0,South,Kerala,Kochi,Furniture,Bookshelf,4,5685.68,5,21605.58,UPI,Delivered,Vikram Das
ORD00321,2025-05-13,CUST0286,Priya Rao,Male,24.0,North,Delhi,New Delhi,Home Appliances,Air Fryer,3,6509.25,20,0.0,Credit Card,Cancelled,Meena Iyer
ORD00322,2025-06-04,CUST0251,Naveen Rao,Male,23.0,North,Uttar Pradesh,Lucknow,Home Appliances,Vacuum Cleaner,10,8986.24,0,89862.4,UPI,Delivered,Divya Das
ORD00323,2025-06-17,CUST0212,Rohan Gupta,Female,18.0,South,Tamil Nadu,Chennai,Electronics,Headphones,2,2324.57,5,4416.68,Net Banking,Delivered,Pooja Sharma
ORD00324,2025-07-22,CUST0291,Swathi Kumar,Female,46.0,South,Tamil Nadu,Chennai,Furniture,Office Chair,5,7998.97,15,33995.62,UPI,Delivered,Arun Patel
ORD00325,2025-09-03,CUST0074,Amit Kumar,Female,40.0,West,Maharashtra,Mumbai,Groceries,Coffee,2,448.77,5,852.66,Net Banking,Delivered,Vijay Sharma
ORD00326,2024-05-29,CUST0288,Ravi Singh,Female,64.0,South,Karnataka,Bengaluru,Home Appliances,Air Fryer,4,6182.04,10,0.0,Credit Card,Cancelled,Divya Patel
ORD00327,2025-07-01,CUST0109,Karthik Sharma,Female,50.0,South,Kerala,Kochi,Electronics,Smartphone,1,26928.92,25,20196.69,Credit Card,Delivered,Divya Iyer
ORD00328,2025-05-29,CUST0032,Swathi Iyer,Female,31.0,West,Maharashtra,Mumbai,Furniture,Bookshelf,1,5188.5,20,4150.8,Debit Card,Returned,Divya Iyer
ORD00329,2025-11-12,CUST0204,Pooja Gupta,Female,44.0,West,Maharashtra,Pune,Clothing,Sneakers,3,3067.82,10,8283.11,Debit Card,Returned,Kavya Sharma
ORD00330,2025-12-15,CUST0074,Karthik Reddy,Male,62.0,West,Gujarat,Ahmedabad,Electronics,Tablet,2,18529.55,0,37059.1,Credit Card,Delivered,Kavya Das
ORD00331,2024-09-29,CUST0117,Swathi Das,Female,38.0,West,Goa,Panaji,Groceries,Cooking Oil,2,153.49,15,260.93,Credit Card,Delivered,Meena Kumar
ORD00332,2025-02-07,CUST0047,Amit Gupta,Male,44.0,South,Karnataka,Bengaluru,Groceries,Cooking Oil,1,169.99,0,169.99,Credit Card,Delivered,Karthik Iyer
ORD00333,2025-03-25,CUST0298,Rohan Kumar,Male,29.0,North,Punjab,Amritsar,Clothing,Jeans,2,1718.16,10,3092.69,Cash,Delivered,Rahul Kumar
ORD00334,2024-07-07,CUST0129,Vikram Gupta,Male,33.0,North,Rajasthan,Jaipur,Groceries,Coffee,8,458.87,15,0.0,Credit Card,Cancelled,Sneha Iyer
ORD00335,2024-04-30,CUST0212,Rahul Singh,Female,,South,Karnataka,Bengaluru,Electronics,Laptop,1,51593.02,10,46433.72,Net Banking,Delivered,Kavya Kumar
ORD00336,2025-04-01,CUST0087,Naveen Iyer,Male,65.0,East,West Bengal,Kolkata,Home Appliances,Microwave,3,9015.8,10,24342.66,Credit Card,Delivered,Isha Singh
ORD00337,2024-08-25,CUST0134,Suresh Singh,Male,29.0,North,Rajasthan,Jaipur,Clothing,Jeans,5,1579.08,5,7500.63,Cash,Returned,Rohan Das
ORD00338,2025-06-06,CUST0143,Rahul Rao,Female,54.0,West,Goa,Panaji,Clothing,Sneakers,5,2989.12,15,0.0,UPI,Cancelled,Rahul Nair
ORD00339,2025-06-09,CUST0014,Meena Nair,Female,63.0,South,Kerala,Kochi,Home Appliances,Mixer Grinder,3,3700.44,15,9436.12,Credit Card,Delivered,Meena Rao
ORD00340,2024-03-25,CUST0214,Ananya Sharma,Female,19.0,South,Tamil Nadu,Madurai,Furniture,Bookshelf,2,5110.43,0,10220.86,UPI,Delivered,Meena Sharma
ORD00341,2024-11-04,CUST0228,Meena Reddy,Female,25.0,South,Kerala,Kochi,Clothing,T-Shirt,3,698.86,10,1886.92,Debit Card,Delivered,Meena Nair
ORD00342,2025-02-13,CUST0294,Neha Nair,Male,23.0,North,Uttar Pradesh,Lucknow,Clothing,Jeans,1,1700.71,5,1615.67,Credit Card,Delivered,Swathi Nair
ORD00343,2025-03-18,CUST0018,Isha Rao,Male,63.0,West,Maharashtra,Pune,Clothing,Dress,3,2240.19,5,6384.54,Cash,Delivered,Meena Rao
ORD00344,2024-08-19,CUST0289,Priya Sharma,Male,54.0,West,Gujarat,Ahmedabad,Home Appliances,Mixer Grinder,1,3687.13,0,3687.13,UPI,Delivered,Rahul Patel
ORD00345,2024-07-12,CUST0186,Ananya Kumar,Female,57.0,West,Maharashtra,Pune,Clothing,Dress,6,2105.44,10,11369.38,Credit Card,Returned,Meena Patel
ORD00346,2025-06-13,CUST0057,Pooja Reddy,Male,30.0,North,Uttar Pradesh,Lucknow,Clothing,Jacket,2,2718.48,20,4349.57,UPI,Delivered,Rahul Rao
ORD00347,2024-09-14,CUST0127,Karthik Iyer,Female,41.0,West,Maharashtra,Pune,Clothing,Sneakers,6,3324.64,10,0.0,UPI,Cancelled,Sneha Gupta
ORD00348,2024-12-27,CUST0248,Vijay Das,Male,52.0,West,Maharashtra,Mumbai,Clothing,Jacket,6,2855.33,0,17131.98,UPI,Delivered,Pooja Singh
ORD00349,2024-08-24,CUST0219,Vijay Das,Male,33.0,North,Delhi,New Delhi,Electronics,Smartwatch,3,5558.72,5,15842.35,UPI,Delivered,Ananya Das
ORD00350,2025-06-07,CUST0244,Rahul Reddy,Female,51.0,West,Maharashtra,Mumbai,Furniture,Sofa,2,29418.62,20,47069.79,Debit Card,Delivered,Meena Rao
ORD00351,2025-08-08,CUST0171,Naveen Nair,Male,46.0,South,Tamil Nadu,Coimbatore,Furniture,Bed,2,33028.14,15,56147.84,Credit Card,Returned,Rohan Rao
ORD00352,2025-07-26,CUST0146,Amit Patel,Female,51.0,South,Karnataka,Bengaluru,Groceries,Coffee,10,441.16,15,3749.86,Debit Card,Delivered,Ananya Gupta
ORD00353,2025-12-30,CUST0273,Pooja Das,Female,59.0,South,Tamil Nadu,Coimbatore,Home Appliances,Microwave,6,8611.76,5,49087.03,Debit Card,Delivered,Vikram Nair
ORD00354,2025-01-16,CUST0239,Naveen Das,Male,60.0,North,Punjab,Amritsar,Home Appliances,Mixer Grinder,3,3363.59,20,8072.62,Credit Card,Delivered,Vikram Rao
ORD00355,2024-08-01,CUST0114,Swathi Iyer,Male,29.0,West,Gujarat,Ahmedabad,Home Appliances,Air Fryer,2,6474.11,5,12300.81,Credit Card,Returned,Ananya Rao
ORD00356,2025-02-06,CUST0045,Swathi Singh,Male,36.0,North,Delhi,New Delhi,Electronics,Smartwatch,2,5905.63,10,0.0,Credit Card,Cancelled,Vijay Gupta
ORD00357,2025-03-28,CUST0010,Divya Patel,Female,18.0,South,Karnataka,Bengaluru,Furniture,Study Table,2,9702.9,10,17465.22,Debit Card,Delivered,Vijay Reddy
ORD00358,2024-06-19,CUST0063,Rohan Singh,Female,30.0,North,Delhi,New Delhi,Electronics,Tablet,1,17103.73,10,15393.36,Debit Card,Returned,Arun Kumar
ORD00359,2024-08-25,CUST0182,Karthik Das,Male,64.0,East,Odisha,Bhubaneswar,Clothing,T-Shirt,6,681.61,10,3680.69,UPI,Returned,Rohan Kumar
ORD00360,2024-02-24,CUST0172,Suresh Sharma,Male,65.0,East,Bihar,Patna,Home Appliances,Air Fryer,1,6140.7,10,5526.63,Net Banking,Delivered,Rohan Reddy
ORD00361,2024-02-11,CUST0276,Ravi Kumar,Male,19.0,West,Gujarat,Ahmedabad,Home Appliances,Water Purifier,5,15004.35,0,75021.75,Credit Card,Delivered,Ananya Patel
ORD00362,2025-12-09,CUST0158,Neha Singh,Female,26.0,North,Rajasthan,Jaipur,Groceries,Tea,1,265.3,0,265.3,UPI,Delivered,Kavya Reddy
ORD00363,2024-11-30,CUST0288,Ravi Das,Male,52.0,West,Maharashtra,Mumbai,Clothing,Jeans,2,1669.67,0,3339.34,Credit Card,Delivered,Rohan Singh
ORD00364,2024-05-25,CUST0027,Swathi Iyer,Female,35.0,South,Tamil Nadu,Chennai,Home Appliances,Microwave,2,8293.09,10,14927.56,Cash,Delivered,Priya Iyer
ORD00365,2025-01-23,CUST0220,Ananya Iyer,Female,42.0,West,Goa,Panaji,Furniture,Office Chair,5,7192.79,25,26972.96,Net Banking,Returned,Priya Nair
ORD00366,2025-09-09,CUST0133,Neha Sharma,Male,29.0,South,Karnataka,Bengaluru,Electronics,Smartwatch,5,5653.41,15,24026.99,Credit Card,Delivered,Priya Rao
ORD00367,2024-04-28,CUST0162,Divya Sharma,Female,51.0,West,Goa,Panaji,Groceries,Coffee,2,414.19,20,662.7,Cash,Delivered,Kavya Nair
ORD00368,2025-11-18,CUST0145,Vijay Das,Female,27.0,North,Uttar Pradesh,Lucknow,Furniture,Bookshelf,1,5898.91,0,5898.91,UPI,Delivered,Vikram Singh
ORD00369,2025-04-27,CUST0259,Ananya Gupta,Male,65.0,South,Kerala,Kochi,Home Appliances,Mixer Grinder,1,3425.34,5,3254.07,UPI,Returned,Neha Gupta
ORD00370,2025-08-11,CUST0180,Priya Singh,Male,43.0,North,Punjab,Amritsar,Home Appliances,Water Purifier,2,14419.4,5,27396.86,Credit Card,Delivered,Amit Iyer
ORD00371,2024-09-24,CUST0013,Meena Kumar,Male,33.0,East,Odisha,Bhubaneswar,Groceries,Snacks,4,194.04,5,737.35,Credit Card,Delivered,Rahul Patel
ORD00372,2025-08-09,CUST0237,Vijay Sharma,Female,49.0,South,Tamil Nadu,Coimbatore,Clothing,Dress,3,2246.37,10,6065.2,Debit Card,Delivered,Priya Sharma
ORD00373,2024-06-14,CUST0130,Isha Gupta,Male,46.0,West,Goa,Panaji,Electronics,Laptop,2,52039.27,5,98874.61,Credit Card,Delivered,Vikram Singh
ORD00374,2025-10-11,CUST0079,Meena Sharma,Male,33.0,South,Tamil Nadu,Coimbatore,Clothing,Jeans,3,1492.85,10,4030.69,UPI,Delivered,Rahul Sharma
ORD00375,2024-07-07,CUST0128,Vijay Rao,Female,55.0,East,Odisha,Bhubaneswar,Clothing,Jacket,6,2771.18,0,16627.08,Credit Card,Delivered,Priya Reddy
ORD00376,2024-01-03,CUST0064,Isha Kumar,Female,28.0,North,Uttar Pradesh,Lucknow,Clothing,Jacket,4,2699.24,10,9717.26,Debit Card,Delivered,Vijay Nair
ORD00377,2024-10-07,CUST0043,Divya Singh,Male,19.0,East,Bihar,Patna,Electronics,Smartphone,5,28063.74,10,126286.83,Cash,Delivered,Neha Rao
ORD00378,2025-05-09,CUST0177,Rahul Rao,Female,43.0,South,Tamil Nadu,Coimbatore,Clothing,Dress,8,2120.86,5,16118.54,Debit Card,Returned,Suresh Rao
ORD00379,2024-02-16,CUST0013,Pooja Iyer,Male,19.0,North,Punjab,Amritsar,Electronics,Tablet,1,18447.87,0,18447.87,Debit Card,Delivered,Divya Rao
ORD00380,2025-06-16,CUST0200,Rohan Nair,Female,37.0,South,Tamil Nadu,Madurai,Electronics,Laptop,5,52739.98,10,237329.91,Credit Card,Delivered,Kavya Sharma
ORD00381,2025-07-02,CUST0232,Pooja Nair,Male,55.0,South,Tamil Nadu,Chennai,Electronics,Smartphone,4,29018.99,20,92860.77,UPI,Delivered,Arun Gupta
ORD00382,2024-08-08,CUST0042,Vijay Rao,Male,44.0,South,Tamil Nadu,Madurai,Electronics,Smartphone,2,26926.61,20,43082.58,Debit Card,Delivered,Priya Gupta
ORD00383,2024-11-09,CUST0053,Priya Rao,Female,40.0,North,Rajasthan,Jaipur,Groceries,Cooking Oil,3,155.99,5,444.57,Cash,Delivered,Karthik Singh
ORD00384,2024-02-15,CUST0216,Neha Rao,Male,41.0,East,West Bengal,Kolkata,Electronics,Headphones,8,2313.37,10,16656.26,UPI,Delivered,Rahul Das
ORD00385,2025-12-05,CUST0218,Rohan Singh,Male,52.0,West,Goa,Panaji,Electronics,Headphones,3,2393.15,0,7179.45,UPI,Delivered,Amit Sharma
ORD00386,2024-06-24,CUST0079,Priya Gupta,Female,49.0,East,West Bengal,Kolkata,Furniture,Bookshelf,2,5287.89,20,8460.62,Net Banking,Delivered,Swathi Reddy
ORD00387,2025-08-17,CUST0065,Karthik Patel,Male,60.0,East,West Bengal,Kolkata,Furniture,Bookshelf,2,5141.86,0,10283.72,Debit Card,Delivered,Karthik Reddy
ORD00388,2025-09-03,CUST0300,Vijay Iyer,Male,43.0,West,Goa,Panaji,Groceries,Snacks,1,169.19,5,160.73,Credit Card,Delivered,Pooja Patel
ORD00389,2025-05-09,CUST0002,Rohan Gupta,Female,54.0,North,Uttar Pradesh,Lucknow,Furniture,Study Table,4,9250.98,25,27752.94,Cash,Returned,Ananya Iyer
ORD00390,2024-12-27,CUST0137,Vikram Kumar,Male,35.0,South,Karnataka,Bengaluru,Furniture,Office Chair,1,7439.13,20,5951.3,UPI,Returned,Swathi Gupta
ORD00391,2024-03-15,CUST0270,Rahul Patel,Female,59.0,South,Tamil Nadu,Coimbatore,Electronics,Tablet,2,17878.3,0,0.0,UPI,Cancelled,Suresh Rao
ORD00392,2024-02-21,CUST0293,Sneha Sharma,Female,22.0,East,Bihar,Patna,Electronics,Laptop,5,51275.8,10,230741.1,Net Banking,Delivered,Ravi Rao
ORD00393,2025-01-20,CUST0062,Rahul Singh,Male,30.0,South,Andhra Pradesh,Vijayawada,Clothing,Jeans,2,1680.88,5,3193.67,Net Banking,Delivered,Rahul Iyer
ORD00394,2025-09-13,CUST0069,Meena Rao,Female,60.0,South,Tamil Nadu,Coimbatore,Electronics,Laptop,3,57001.8,15,145354.59,,Delivered,Priya Reddy
ORD00395,2024-07-06,CUST0186,Vikram Rao,Female,53.0,West,Gujarat,Ahmedabad,Furniture,Bookshelf,10,5477.59,15,46559.52,Debit Card,Delivered,Vijay Sharma
ORD00396,2024-09-11,CUST0030,Sneha Sharma,Male,26.0,West,Maharashtra,Mumbai,Clothing,Sneakers,1,3391.25,5,3221.69,,Delivered,Sneha Gupta
ORD00397,2025-11-12,CUST0167,Ravi Kumar,Male,36.0,North,Rajasthan,Jaipur,Home Appliances,Air Fryer,1,6000.77,10,5400.69,UPI,Delivered,Pooja Iyer
ORD00398,2024-09-25,CUST0161,Amit Iyer,Male,35.0,West,Goa,Panaji,Electronics,Tablet,2,16759.61,10,30167.3,UPI,Delivered,Pooja Iyer
ORD00399,2025-02-28,CUST0072,Meena Kumar,Male,46.0,West,Goa,Panaji,Clothing,Jeans,6,1677.01,10,9055.85,UPI,Delivered,Kavya Nair
ORD00400,2025-08-23,CUST0141,Ravi Rao,Female,26.0,West,Maharashtra,Pune,Clothing,Jacket,3,2978.6,10,8042.22,UPI,Delivered,Priya Gupta
ORD00401,2025-03-07,CUST0192,Vikram Patel,Male,56.0,East,Bihar,Patna,Groceries,Tea,3,233.37,25,525.08,UPI,Delivered,Neha Reddy
ORD00402,2024-10-23,CUST0130,Karthik Das,Male,53.0,East,West Bengal,Kolkata,Home Appliances,Water Purifier,10,12890.91,10,116018.19,Net Banking,Delivered,Kavya Patel
ORD00403,2025-10-25,CUST0215,Priya Nair,Female,57.0,North,Rajasthan,Jaipur,Furniture,Study Table,6,8807.2,0,52843.2,UPI,Delivered,Rahul Rao
ORD00404,2025-02-08,CUST0283,Meena Nair,Female,61.0,North,Delhi,New Delhi,Electronics,Tablet,3,17449.68,5,49731.59,Credit Card,Delivered,Suresh Kumar
ORD00405,2024-03-09,CUST0085,Amit Reddy,Male,19.0,East,Odisha,Bhubaneswar,Groceries,Coffee,5,429.63,10,1933.34,Credit Card,Returned,Arun Iyer
ORD00406,2024-01-02,CUST0101,Karthik Singh,Female,,North,Delhi,New Delhi,Groceries,Coffee,1,424.3,0,424.3,Debit Card,Delivered,Divya Singh
ORD00407,2024-01-13,CUST0048,Rohan Patel,Male,22.0,North,Uttar Pradesh,Lucknow,Home Appliances,Microwave,2,8495.11,10,15291.2,Credit Card,Delivered,Vijay Gupta
ORD00408,2024-07-30,CUST0016,Swathi Singh,Male,62.0,North,Rajasthan,Jaipur,Clothing,Sneakers,3,3176.94,15,8101.2,UPI,Delivered,Kavya Das
ORD00409,2025-06-10,CUST0292,Vikram Reddy,Male,58.0,South,Karnataka,Bengaluru,Electronics,Smartphone,1,28520.5,25,21390.38,Debit Card,Returned,Swathi Kumar
ORD00410,2024-03-19,CUST0289,Vikram Iyer,Male,34.0,West,Goa,Panaji,Clothing,Sneakers,2,3175.06,0,6350.12,,Delivered,Isha Patel
ORD00411,2024-01-17,CUST0019,Divya Patel,Female,51.0,North,Punjab,Amritsar,Clothing,T-Shirt,5,689.19,5,3273.65,UPI,Delivered,Ananya Rao
ORD00412,2024-01-16,CUST0012,Rahul Kumar,Female,60.0,South,Kerala,Kochi,Electronics,Smartphone,1,27764.13,5,26375.92,Credit Card,Delivered,Vikram Gupta
ORD00413,2024-04-12,CUST0055,Arun Reddy,Male,51.0,West,Gujarat,Ahmedabad,Home Appliances,Microwave,1,9236.21,5,8774.4,Credit Card,Delivered,Suresh Rao
ORD00414,2024-08-19,CUST0256,Pooja Das,Female,44.0,North,Uttar Pradesh,Lucknow,Groceries,Cooking Oil,2,152.04,5,288.88,Credit Card,Delivered,Isha Sharma
ORD00415,2024-02-22,CUST0235,Amit Kumar,Female,53.0,South,Kerala,Kochi,Home Appliances,Vacuum Cleaner,2,7871.75,15,13381.98,Debit Card,Delivered,Rohan Reddy
ORD00416,2024-06-14,CUST0279,Rohan Das,Female,25.0,South,Kerala,Kochi,Clothing,Jeans,2,1630.86,10,2935.55,Cash,Delivered,Karthik Sharma
ORD00417,2025-11-23,CUST0078,Amit Iyer,Male,27.0,South,Tamil Nadu,Coimbatore,Electronics,Smartphone,3,29998.92,10,80997.08,Debit Card,Delivered,Rohan Nair
ORD00418,2025-09-24,CUST0101,Swathi Kumar,Male,34.0,West,Goa,Panaji,Furniture,Study Table,4,9559.79,0,38239.16,Cash,Delivered,Priya Nair
ORD00419,2025-10-08,CUST0222,Kavya Kumar,Male,23.0,West,Gujarat,Ahmedabad,Groceries,Coffee,1,436.95,10,393.26,UPI,Delivered,Divya Sharma
ORD00420,2024-12-28,CUST0156,Sneha Iyer,Male,51.0,South,Andhra Pradesh,Vijayawada,Home Appliances,Air Fryer,3,6126.89,20,14704.54,Credit Card,Delivered,Meena Patel
ORD00421,2024-11-04,CUST0100,Karthik Kumar,Female,47.0,North,Uttar Pradesh,Lucknow,Electronics,Smartphone,2,29294.47,15,0.0,Credit Card,Cancelled,Naveen Rao
ORD00422,2025-04-30,CUST0132,Meena Sharma,Male,42.0,South,Tamil Nadu,Coimbatore,Furniture,Sofa,5,27459.19,0,137295.95,Credit Card,Delivered,Karthik Patel
ORD00423,2025-12-01,CUST0290,Meena Patel,Female,65.0,West,Gujarat,Ahmedabad,Furniture,Sofa,1,27346.61,10,24611.95,Credit Card,Delivered,Ravi Rao
ORD00424,2024-11-19,CUST0147,Naveen Kumar,Female,36.0,South,Andhra Pradesh,Vijayawada,Electronics,Headphones,6,2414.87,5,13764.76,Cash,Delivered,Rahul Reddy
ORD00425,2024-08-09,CUST0258,Ravi Sharma,Male,27.0,East,Bihar,Patna,Groceries,Coffee,10,421.01,5,3999.6,Credit Card,Delivered,Sneha Reddy
ORD00426,2025-05-14,CUST0289,Sneha Reddy,Male,25.0,West,Maharashtra,Mumbai,Home Appliances,Vacuum Cleaner,3,8913.25,10,24065.78,Net Banking,Delivered,Priya Gupta
ORD00427,2024-05-31,CUST0278,Amit Das,Male,52.0,South,Tamil Nadu,Madurai,Groceries,Snacks,10,185.71,5,1764.24,Debit Card,Delivered,Divya Das
ORD00428,2024-11-03,CUST0221,Ravi Kumar,Female,46.0,West,Gujarat,Ahmedabad,Electronics,Smartphone,3,29383.42,5,83742.75,Credit Card,Delivered,Karthik Rao
ORD00429,2024-08-20,CUST0195,Amit Rao,Male,42.0,North,Rajasthan,Jaipur,Clothing,T-Shirt,1,691.75,10,622.58,Debit Card,Delivered,Ananya Iyer
ORD00430,2024-06-28,CUST0235,Ananya Singh,Male,39.0,West,Maharashtra,Pune,Home Appliances,Mixer Grinder,1,3478.0,5,3304.1,Credit Card,Delivered,Arun Rao
ORD00431,2024-08-20,CUST0292,Neha Kumar,Female,48.0,North,Rajasthan,Jaipur,Electronics,Headphones,3,2668.31,25,6003.7,Credit Card,Delivered,Naveen Das
ORD00432,2024-11-28,CUST0085,Suresh Reddy,Female,60.0,West,Goa,Panaji,Groceries,Snacks,2,192.54,20,308.06,UPI,Delivered,Suresh Gupta
ORD00433,2025-01-26,CUST0052,Arun Kumar,Female,65.0,North,Rajasthan,Jaipur,Furniture,Bookshelf,10,5294.18,20,42353.44,Credit Card,Delivered,Pooja Das
ORD00434,2025-01-10,CUST0166,Divya Reddy,Male,53.0,West,Maharashtra,Pune,Furniture,Bookshelf,4,5573.1,25,16719.3,UPI,Delivered,Neha Iyer
ORD00435,2024-08-23,CUST0116,Rahul Sharma,Male,22.0,West,Maharashtra,Mumbai,Furniture,Sofa,4,29053.93,15,98783.36,Net Banking,Delivered,Sneha Gupta
ORD00436,2024-05-12,CUST0279,Ravi Rao,Male,33.0,South,Tamil Nadu,Coimbatore,Electronics,Headphones,2,2496.32,0,4992.64,Debit Card,Delivered,Sneha Singh
ORD00437,2024-08-29,CUST0113,Kavya Das,Male,42.0,South,Kerala,Kochi,Clothing,Jacket,3,2769.08,5,7891.88,Debit Card,Delivered,Divya Singh
ORD00438,2024-08-06,CUST0177,Ananya Iyer,Male,28.0,South,Karnataka,Bengaluru,Home Appliances,Mixer Grinder,8,3492.58,15,0.0,Debit Card,Cancelled,Ravi Sharma
ORD00439,2024-03-23,CUST0262,Pooja Das,Male,65.0,North,Delhi,New Delhi,Electronics,Smartwatch,1,6088.79,10,5479.91,Cash,Delivered,Vikram Kumar
ORD00440,2025-09-30,CUST0234,Vikram Iyer,Male,41.0,West,Maharashtra,Pune,Home Appliances,Mixer Grinder,2,3468.47,20,5549.55,UPI,Delivered,Neha Patel
ORD00441,2025-01-30,CUST0290,Vijay Sharma,Male,28.0,North,Punjab,Amritsar,Clothing,Dress,5,2264.48,0,11322.4,Debit Card,Delivered,Ananya Sharma
ORD00442,2024-08-16,CUST0297,Amit Das,Male,43.0,East,Bihar,Patna,Electronics,Laptop,4,57072.08,0,228288.32,UPI,Delivered,Vijay Patel
ORD00443,2025-08-26,CUST0286,Vijay Gupta,Male,18.0,North,Delhi,New Delhi,Electronics,Smartphone,3,26604.48,15,67841.42,Credit Card,Returned,Swathi Rao
ORD00444,2025-04-19,CUST0093,Ananya Reddy,Female,34.0,West,Maharashtra,Mumbai,Furniture,Bed,3,29483.5,15,75182.92,UPI,Delivered,Priya Iyer
ORD00445,2025-11-09,CUST0161,Kavya Das,Female,38.0,North,Punjab,Amritsar,Furniture,Sofa,1,28698.89,5,27263.95,Net Banking,Delivered,Kavya Das
ORD00446,2025-10-23,CUST0046,Vikram Kumar,Male,,South,Karnataka,Bengaluru,Groceries,Tea,6,267.68,15,1365.17,Debit Card,Delivered,Kavya Das
ORD00447,2025-02-04,CUST0296,Vikram Reddy,Female,37.0,North,Rajasthan,Jaipur,Groceries,Tea,2,234.7,5,445.93,UPI,Returned,Priya Rao
ORD00448,2024-05-13,CUST0022,Ravi Das,Female,32.0,South,Karnataka,Bengaluru,Clothing,Sneakers,2,3389.21,15,5761.66,Credit Card,Delivered,Rohan Das
ORD00449,2024-09-24,CUST0170,Swathi Iyer,Male,53.0,South,Kerala,Kochi,Clothing,Jacket,3,2942.63,0,0.0,UPI,Cancelled,Arun Sharma
ORD00450,2025-02-18,CUST0198,Rahul Das,Male,32.0,East,West Bengal,Kolkata,Groceries,Snacks,1,178.55,15,151.77,UPI,Delivered,Meena Nair
ORD00451,2024-02-12,CUST0154,Vijay Nair,Male,22.0,North,Uttar Pradesh,Lucknow,Furniture,Study Table,2,8868.59,10,15963.46,UPI,Delivered,Priya Das
ORD00452,2024-03-22,CUST0129,Arun Das,Female,22.0,West,Maharashtra,Pune,Furniture,Bed,6,33314.76,5,189894.13,UPI,Delivered,Suresh Das
